Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
-0.29120613630299697,-0.09110499014024238,-0.5513888708095654,0.17947590494091967,0.3498901100652485,-0.34860347279465675,-0.9637754524735421,-0.12341836620329988,-0.01610717759782242,0.9688526561226671,-0.0696850714091738,-0.07831874992575671,-0.9611141175634934,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,1.7541918196400772,-0.43020697645911987,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,0.43261925187811495,0.22495236816826208,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.008646453916689271,0.5302712412090755,0.46126704008832753,-0.1944278599347866,0.8699843698913484,-1.1002596386662313,0.3453574196969818
-0.29120613630299697,1.3920752226630588,-0.5513888708095654,0.30901387866448854,0.3498901100652485,-0.34860347279465675,-0.35591272832823895,-0.12341836620329988,-1.1663980154189968,-0.2038439921192934,-0.0696850714091738,-0.11800518405909764,-1.8544571189200074,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,-0.5700630847800775,-0.43020697645911987,-0.15592495133436848,-0.30093144104421077,0.3130719197062708,-0.05739941162879715,0.7596945632211289,0.5088338976142622,-0.20092626247782916,-0.2814159524200295,0.8307779107401208,-0.008646453916689271,1.1985867407243596,0.8790453607288117,-0.1944278599347866,0.8699843698913484,-1.1002596386662313,0.3453574196969818
-0.29120613630299697,-1.0038312749422738,-0.5513888708095654,0.17947590494091967,0.3498901100652485,-0.34860347279465675,-0.9637754524735421,-0.12341836620329988,-1.0385879223277552,-1.246241012778814,-0.29845637726916086,-0.31643735472580226,-1.057320286940349,-1.092725197430065,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,-0.5700630847800775,-0.43020697645911987,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.5387655674447033,0.43261925187811495,0.7956420407658913,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,0.5302712412090755,0.4692247223862414,-0.1944278599347866,0.3059983858440359,-0.5211347081057386,0.7889074709782619
-0.29120613630299697,-1.0038312749422738,-0.5513888708095654,0.18738662089350402,0.3498901100652485,-0.34860347279465675,-0.27992988781007605,-0.12341836620329988,-0.01610717759782242,-1.376540640361254,-0.29845637726916086,-0.15769161819243857,-0.4113645782671772,-1.092725197430065,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,1.7541918196400772,-0.16073750925755798,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,0.18328366627915593,0.43261925187811495,0.4542037751091903,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,-0.1380442583062086,0.5806322745570373,-0.1944278599347866,1.7347628787638938,-0.6659159407458617,-0.4131131679940072
-0.29120613630299697,-1.0038312749422738,-0.5513888708095654,-4.30342794143923,0.3498901100652485,-0.34860347279465675,0.1759671552989013,-0.12341836620329988,-0.01610717759782242,-1.1810911989875938,-0.0696850714091738,-0.35612378885914314,1.1554216087273248,0.915143168979592,-0.1082634907025292,2.751182884492145,0.36397802131447454,-0.7321368079502323,-0.5700630847800775,-0.5649417100599008,-0.15592495133436848,-0.30093144104421077,-2.563682778692633,-1.9828640348924218,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-2.8680716267460085,-2.0486331479942894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,0.418795582653498,1.7953650141362323,-0.7590822079934056
-0.29120613630299697,-1.0038312749422738,-0.5513888708095654,0.3930652356606974,0.3498901100652485,-0.34860347279465675,0.02400147426257551,-0.12341836620329988,1.1980887067689727,1.0340024699138872,-0.0696850714091738,-0.07831874992575671,0.07653813785830309,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,1.3658649437387331,1.7541918196400772,-0.6996764436606817,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.5387655674447033,0.43261925187811495,0.48834760167486024,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,0.5302712412090755,0.5328861807695534,-0.1944278599347866,0.8699843698913484,-1.1002596386662313,0.3453574196969818
-0.29120613630299697,1.1638936514625509,-0.5513888708095654,0.10382968364433173,0.3498901100652485,-0.34860347279465675,0.5558813578897157,-0.12341836620329988,-1.0385879223277552,-1.246241012778814,-0.26032782629249634,-0.35612378885914314,1.0111123546620404,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,-0.5700630847800775,0.5129361587463468,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,1.1460159779109682,-0.5486066821509269,-0.02380979681019145,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,2.796335250440011,-1.1405175075791347,0.34190180561961775,-0.1944278599347866,0.3059983858440359,-0.5211347081057386,0.7889074709782619
-0.29120613630299697,-1.0038312749422738,3.27331754588007,0.30901387866448854,0.3498901100652485,-0.34860347279465675,0.02400147426257551,-0.12341836620329988,1.1980887067689727,1.0340024699138872,-0.0696850714091738,-0.07831874992575671,0.12464122254673193,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,1.7541918196400772,-0.6996764436606817,-0.15592495133436848,-0.30093144104421077,0.3130719197062708,0.6646498220950621,0.43261925187811495,0.2823465147286504,-0.20092626247782916,-0.2814159524200295,0.8307779107401208,0.7563485563624108,0.8644289909667175,0.4242979217557327,-0.1944278599347866,1.471569419541815,1.1438494672556778,-1.8058603290172266
-0.29120613630299697,-1.0038312749422738,2.508376262542143,-4.30342794143923,0.3498901100652485,-0.34860347279465675,2.0755381682529737,-0.12341836620329988,-1.1663980154189968,-1.376540640361254,-0.26032782629249634,-0.2767509205924613,0.8736749698379612,-1.092725197430065,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,1.3658649437387331,-0.5700630847800775,-0.6996764436606817,-0.15592495133436848,-0.30093144104421077,-2.563682778692633,-1.9828640348924218,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-2.8680716267460085,-2.0486331479942894,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,0.418795582653498,1.7953650141362323,-0.7590822079934056
-0.29120613630299697,-1.0038312749422738,-0.5513888708095654,0.4439904696054592,0.3498901100652485,-0.34860347279465675,0.40391567685338997,-0.12341836620329988,-1.1663980154189968,-0.2038439921192934,-0.26032782629249634,-0.2767509205924613,0.323925430541645,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,1.3658649437387331,-0.5700630847800775,-0.6996764436606817,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.5387655674447033,0.43261925187811495,0.4542037751091903,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.2636447906763893,0.5302712412090755,0.5874531450981065,-0.1944278599347866,1.471569419541815,1.1438494672556778,-1.8058603290172266
-0.29120613630299697,1.1638936514625509,-0.5513888708095654,0.30901387866448854,0.3498901100652485,-0.34860347279465675,0.031599758314391366,-0.12341836620329988,-0.01610717759782242,0.9688526561226671,-0.0696850714091738,-0.07831874992575671,-0.48008327067921674,-1.092725197430065,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,1.7541918196400772,0.24346669154478487,-0.15592495133436848,-0.30093144104421077,0.7240368766204,-0.05739941162879715,0.7596945632211289,0.29226448339772654,-0.20092626247782916,-0.2814159524200295,0.8307779107401208,-0.008646453916689271,0.8644289909667175,0.350086850268901,-0.1944278599347866,0.418795582653498,1.7953650141362323,-0.7590822079934056
-0.29120613630299697,-0.14815038294036934,3.27331754588007,0.13448370796059614,0.3498901100652485,-0.34860347279465675,-0.35591272832823895,-0.12341836620329988,1.134183660223352,0.9688526561226671,-0.0696850714091738,-0.07831874992575671,-0.720598694121355,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,-0.5700630847800775,-0.43020697645911987,-0.15592495133436848,-0.30093144104421077,-0.5088579941219874,-0.05739941162879715,-0.22153137080791296,0.20153945852323124,-0.20092626247782916,-0.2814159524200295,-0.5562906658171777,0.5013502196027108,-0.47220200806385065,0.40556326400292975,-0.1944278599347866,-1.4987567631073644,0.9990682346155548,0.13688889559478015
1.3737026139010518,1.1638936514625509,-0.5513888708095654,0.48354404936838097,0.3498901100652485,0.5271256235049419,0.031599758314391366,-0.12341836620329988,1.134183660223352,0.7734032147490071,-0.4128420301991544,-0.435496657125825,-0.7893173865333946,-1.092725197430065,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,-0.5700630847800775,2.129752961955718,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,0.9053329000030151,-0.5486066821509269,0.4200599485435199,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,1.521343566641511,-1.4746752573367767,-1.9499106961796095,1.1187022856934763,-1.4987567631073644,0.9990682346155548,0.13688889559478015
-0.29120613630299697,1.1638936514625509,-0.5513888708095654,0.0632872643873369,0.3498901100652485,-0.34860347279465675,2.0755381682529737,-0.12341836620329988,-1.1663980154189968,0.9688526561226671,6.8697112063437675,7.223985130608972,0.8942905775615739,-1.092725197430065,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,1.3658649437387331,-0.5700630847800775,0.5129361587463468,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.5387655674447033,-1.529832616179969,-2.1748708704474087,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,-0.1827894669969686,-0.448744091785677,0.8909239827729564
-0.29120613630299697,1.4491206154631857,-0.5513888708095654,0.0632872643873369,0.3498901100652485,3.348919378248093,-0.20394704729191318,-0.12341836620329988,-1.1663980154189968,-1.246241012778814,-0.0696850714091738,-0.19737805232577948,0.2071036534411786,-1.092725197430065,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,1.3658649437387331,1.7541918196400772,-0.2954722428583389,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,1.6273821337268743,0.43261925187811495,0.22495236816826208,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.008646453916689271,-0.1380442583062086,0.29415571183213385,-0.1944278599347866,0.8699843698913484,-1.1002596386662313,0.3453574196969818
-0.29120613630299697,1.4491206154631857,-0.5513888708095654,0.12607857226097524,0.3498901100652485,3.348919378248093,-1.723603857655171,-0.12341836620329988,-1.0385879223277552,-1.1810911989875938,-0.33658492824582537,-0.35612378885914314,-1.167270194799612,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,1.3658649437387331,-0.5700630847800775,-0.43020697645911987,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,1.6273821337268743,-0.22153137080791296,0.027405943038313722,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,1.0113468931221108,-0.8063597578214927,0.05542524289471435,-0.1944278599347866,0.8699843698913484,-1.1002596386662313,0.3453574196969818
4.70352011430915,1.1638936514625509,-0.5513888708095654,0.0632872643873369,0.3498901100652485,-0.34860347279465675,0.5558813578897157,-0.12341836620329988,1.134183660223352,0.9688526561226671,-0.0696850714091738,-0.11800518405909764,1.581477501681969,-1.092725197430065,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,1.3658649437387331,-0.5700630847800775,0.6476708923471277,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,0.9053329000030151,0.10554394053510098,0.2834846422808396,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,0.5013502196027108,0.5302712412090755,0.40556326400292975,-0.1944278599347866,-0.1827894669969686,-0.448744091785677,0.8909239827729564
1.3737026139010518,-0.09110499014024238,0.9784936958662886,-0.42569386543178384,-2.858040199574425,-0.34860347279465675,-0.7358269309190534,-0.12341836620329988,-0.01610717759782242,0.9688526561226671,-0.29845637726916086,-0.31643735472580226,-0.9473703790810853,-1.092725197430065,-0.1082634907025292,2.751182884492145,-2.747418639149112,-0.7321368079502323,-0.5700630847800775,-0.6996764436606817,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,0.18328366627915593,-0.5486066821509269,0.010334029755478544,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,1.0113468931221108,-1.4746752573367767,-1.9499106961796095,-0.1944278599347866,-1.4987567631073644,0.9990682346155548,0.13688889559478015
-0.29120613630299697,-1.0038312749422738,0.2135524125283616,0.4439904696054592,0.3498901100652485,-0.34860347279465675,-0.20394704729191318,-0.12341836620329988,-1.1663980154189968,0.7734032147490071,-0.0696850714091738,-0.07831874992575671,-0.15023354710142717,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,1.7541918196400772,-0.43020697645911987,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,0.10554394053510098,0.44737500979605627,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,0.5302712412090755,0.40556326400292975,-0.1944278599347866,0.3059983858440359,-0.5211347081057386,0.7889074709782619
-0.29120613630299697,-1.0038312749422738,1.7434349792042159,0.18738662089350402,0.3498901100652485,-0.34860347279465675,-0.12796420677375028,-0.12341836620329988,1.1980887067689727,0.9037028423314472,-0.0696850714091738,-0.07831874992575671,-0.2052085010310586,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,1.7541918196400772,-0.6996764436606817,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,0.43261925187811495,0.14690933601815925,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,0.24635188284301077,0.5302712412090755,0.11908670127802633,-0.1944278599347866,-0.8219735822505891,-1.4622127202665394,-1.3889232808128236
-0.29120613630299697,-1.0038312749422738,0.9784936958662886,0.18738662089350402,0.3498901100652485,-0.34860347279465675,-0.8877926119553792,-0.12341836620329988,-0.01610717759782242,0.9688526561226671,-0.26032782629249634,-0.15769161819243857,-0.6999830863977434,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,-0.5700630847800775,-0.2954722428583389,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.05739941162879715,0.43261925187811495,0.14690933601815925,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.008646453916689271,-0.1380442583062086,0.3896478994071017,-0.1944278599347866,-0.1827894669969686,-0.448744091785677,0.8909239827729564
-0.29120613630299697,-0.09110499014024238,-0.5513888708095654,0.30901387866448854,0.3498901100652485,-0.34860347279465675,0.7078470389260415,-0.12341836620329988,1.134183660223352,0.9688526561226671,-0.22219927531583183,-0.2370644864591204,0.2964379535768308,0.915143168979592,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,-0.5700630847800775,-0.5649417100599008,-0.15592495133436848,-0.30093144104421077,0.7240368766204,-0.05739941162879715,0.7596945632211289,0.843053182797079,-0.20092626247782916,-0.2814159524200295,0.8307779107401208,-0.008646453916689271,0.8644289909667175,0.8635619846005848,-0.1944278599347866,-0.2955866638064307,0.13038083877481565,0.7667299684141978
1.3737026139010518,1.1638936514625509,-0.5513888708095654,0.3930652356606974,0.3498901100652485,-0.34860347279465675,-0.20394704729191318,-0.12341836620329988,1.134183660223352,0.9688526561226671,-0.0696850714091738,-0.435496657125825,2.1312270409782856,-1.092725197430065,-0.1082634907025292,2.751182884492145,-2.747418639149112,-0.7321368079502323,-0.5700630847800775,1.4560792939518135,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,-0.22153137080791296,0.5907790813718706,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.5186431274360893,-1.4746752573367767,-1.9499106961796095,7.684353013834792,0.418795582653498,1.7953650141362323,-0.7590822079934056
-0.29120613630299697,-1.0038312749422738,-0.5513888708095654,0.10382968364433173,0.3498901100652485,-0.34860347279465675,0.9357955604805303,-0.12341836620329988,1.1980887067689727,0.9688526561226671,-0.29845637726916086,-0.07831874992575671,0.784340669702311,0.915143168979592,-0.1082634907025292,-0.3634800164092309,-2.747418639149112,-0.7321368079502323,-0.5700630847800775,-0.6996764436606817,-0.15592495133436848,-0.30093144104421077,-0.09789303720785829,-0.2980824895367502,0.43261925187811495,0.8639296938972316,-0.20092626247782916,-0.2814159524200295,-0.09393447363141155,-0.008646453916689271,0.5302712412090755,0.4373939931945856,-0.1944278599347866,-1.00996891026636,0.13038083877481565,1.5518135591820637
-0.29120613630299697,-0.20519577574049633,-0.5513888708095654,0.13448370796059614,0.3498901100652485,-0.34860347279465675,0.031599758314391366,2.8508928220396568,-1.1663980154189968,-1.246241012778814,6.907839757320431,-0.31643735472580226,-1.8544571189200074,-1.092725197430065,-0.1082634907025292,2.751182884492145,0.36397802131447454,1.3658649437387331,-0.5700630847800775,2.264487695556499,6.413341748336228,-0.30093144104421077,-0.5088579941219874,0.423966744187109,-1.2027573048369549,0.0786216828868189,-0.20092626247782916,-0.2814159524200295,-0.5562906658171777,0.5013502196027108,-1.1405175075791347,-0.04006694468025346,-0.1944278599347866,-0.1827894669969686,-0.448744091785677,0.8909239827729564
1.3737026139010518,1.1638936514625509,-0.5513888708095654,0.10382968364433173,0.3498901100652485,-0.34860347279465675,-0.9637754524735421,-0.12341836620329988,-0.01610717759782242,-0.2038439921192934,-0.3747134792224899,-0.2767509205924613,0.2071036534411786,-1.092725197430065,-0.1082634907025292,-0.3634800164092309,0.36397802131447454,-0.7321368079502323,-0.5700630847800775,0.7824056259479086,-0.15592495133436848,-0.30093144104421077,-0.5088579941219874,-0.05739941162879715,0.10554394053510098,0.966361173594242,2.719312106758464,-0.2814159524200295,-0.5562906658171777,-0.5186431274360893,0.19611349145143347,0.9912486811293989,-0.1944278599347866,-0.8219735822505891,-1.4622127202665394,-1.3889232808128236
